,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
alkylated DNA binding,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.7086616546891058,0.7086616546891058,0.7086616546891058,2.2968241059243235,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768
alpha-glucan catabolic process,0.031826772507522555,0.031826772507522555,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.031826772507522555,0.031826772507522555,0.5906655633217988,0.031826772507522555,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.031826772507522555,0.031826772507522555,0.031826772507522555,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988
amine-lyase activity,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,1.9692550673835059,1.9692550673835059,0.17909564722265284,1.9692550673835059,1.9692550673835059,0.17909564722265284,0.17909564722265284
amino acid binding,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,1.6529204029135842,0.16504315209945464,0.16504315209945464,1.6529204029135842,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,1.6529204029135842,1.6529204029135842,1.6529204029135842,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464
aminoglycoside phosphotransferase activity,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,3.46743014405888,0.21364748390913055,3.46743014405888,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055
anaerobic respiration,0.04336951653272449,0.04336951653272449,0.45951999270634325,0.45951999270634325,0.45951999270634325,0.45951999270634325,0.45951999270634325,0.45951999270634325,0.04336951653272449,0.04336951653272449,0.45951999270634325,0.04336951653272449,1.7443454088636914,1.7443454088636914,0.45951999270634325,0.04336951653272449,0.04336951653272449,0.04336951653272449,0.45951999270634325,0.45951999270634325,0.45951999270634325,0.45951999270634325,0.45951999270634325,0.45951999270634325,0.45951999270634325,0.45951999270634325
anthranilate synthase activity,0.15218315077187303,0.15218315077187303,1.4352880513296669,1.4352880513296669,1.4352880513296669,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,1.4352880513296669,1.4352880513296669,1.4352880513296669,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303
anthranilate synthase complex,0.15218315077187303,0.15218315077187303,1.4352880513296669,1.4352880513296669,1.4352880513296669,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303,1.4352880513296669,1.4352880513296669,1.4352880513296669,0.15218315077187303,0.15218315077187303,0.15218315077187303,0.15218315077187303
anti-sigma factor antagonist activity,0.05853317363693455,0.6978142687011706,0.6978142687011706,0.6978142687011706,0.6978142687011706,0.6978142687011706,0.6978142687011706,0.6978142687011706,0.6978142687011706,0.6978142687011706,0.6978142687011706,0.6978142687011706,0.05853317363693455,0.05853317363693455,0.05853317363693455,0.05853317363693455,0.05853317363693455,0.05853317363693455,0.05853317363693455,0.6978142687011706,0.6978142687011706,0.6978142687011706,0.05853317363693455,0.05853317363693455,0.05853317363693455,0.6978142687011706
antibiotic transport,0.07748202753989836,0.07748202753989836,0.7867485223418734,0.7867485223418734,0.7867485223418734,0.7867485223418734,0.7867485223418734,0.7867485223418734,0.07748202753989836,0.07748202753989836,0.7867485223418734,0.07748202753989836,0.7867485223418734,0.7867485223418734,0.7867485223418734,0.7867485223418734,0.07748202753989836,0.07748202753989836,0.7867485223418734,0.07748202753989836,0.07748202753989836,0.07748202753989836,0.07748202753989836,0.07748202753989836,0.07748202753989836,0.7867485223418734
antiporter activity,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,6.325917988801632,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144
arabinan biosynthetic process,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,2.4798128377361532,2.4798128377361532,0.1949176241328641,0.1949176241328641,2.4798128377361532,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641
arabinosyltransferase activity,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,2.889441015614329,1.022104046790848,0.18516683196373254,1.022104046790848,2.889441015614329,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254,0.18516683196373254
arginine biosynthetic process via ornithine,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,6.325917988801632,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144
arginine transmembrane transporter activity,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,0.2382672875857144,6.325917988801632
arylsulfatase activity,0.04137603290610897,0.3199362324826662,0.3199362324826662,1.1271455410869708,0.3199362324826662,1.1271455410869708,1.1271455410869708,1.1271455410869708,0.3199362324826662,0.3199362324826662,1.1271455410869708,0.3199362324826662,0.3199362324826662,1.1271455410869708,0.3199362324826662,0.04137603290610897,0.04137603290610897,0.04137603290610897,0.04137603290610897,0.3199362324826662,0.3199362324826662,0.3199362324826662,0.04137603290610897,0.04137603290610897,0.3199362324826662,0.3199362324826662
bacterial extracellular vesicle,0.1672001669917395,0.1672001669917395,0.1672001669917395,0.1672001669917395,0.1672001669917395,0.1672001669917395,0.1672001669917395,0.1672001669917395,1.395420415431608,0.1672001669917395,0.1672001669917395,1.395420415431608,0.1672001669917395,0.1672001669917395,0.1672001669917395,0.1672001669917395,0.1672001669917395,0.1672001669917395,0.1672001669917395,1.395420415431608,2.6692059842377853,1.395420415431608,0.1672001669917395,0.1672001669917395,0.1672001669917395,0.1672001669917395
bacterial nucleoid,0.14899874415570416,0.14899874415570416,0.14899874415570416,0.14899874415570416,0.14899874415570416,0.14899874415570416,0.14899874415570416,0.14899874415570416,0.14899874415570416,0.5369732095083026,0.14899874415570416,0.5369732095083026,0.14899874415570416,0.14899874415570416,0.5369732095083026,0.14899874415570416,0.5369732095083026,0.5369732095083026,0.14899874415570416,2.540139795997491,2.540139795997491,1.3114640976372123,0.14899874415570416,0.14899874415570416,0.14899874415570416,0.14899874415570416
bacterial-type RNA polymerase transcriptional activator activitysequence-specific DNA binding,0.031826772507522604,0.031826772507522604,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.031826772507522604,0.031826772507522604,0.5906655633217988,0.031826772507522604,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.031826772507522604,0.031826772507522604,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.5906655633217988,0.031826772507522604
bacterial-type RNA polymerase transcriptional repressor activitysequence-specific DNA binding,0.1712557494066971,0.1712557494066971,0.1712557494066971,0.1712557494066971,0.1712557494066971,0.1712557494066971,0.1712557494066971,0.1712557494066971,1.5375695131783758,0.1712557494066971,0.1712557494066971,1.5375695131783758,0.1712557494066971,0.1712557494066971,0.1712557494066971,0.1712557494066971,0.1712557494066971,0.1712557494066971,0.1712557494066971,2.969293262294566,1.5375695131783758,0.6287499078329163,0.1712557494066971,0.1712557494066971,0.1712557494066971,0.1712557494066971
base-excision repair,0.012396491410846916,0.012396491410846916,0.3597110141995359,0.3597110141995359,0.3597110141995359,0.3597110141995359,0.3597110141995359,0.9339424046386982,0.3597110141995359,0.012396491410846916,0.3597110141995359,0.3597110141995359,0.3597110141995359,0.9339424046386982,0.9339424046386982,0.3597110141995359,0.012396491410846916,0.09195295939919289,0.9339424046386982,0.3597110141995359,0.3597110141995359,0.3597110141995359,0.9339424046386982,0.9339424046386982,0.3597110141995359,0.09195295939919289
base-excision repairAP site formation,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.7086616546891058,0.7086616546891058,0.7086616546891058,2.2968241059243235,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.7086616546891058,0.09452052068964768,0.09452052068964768,0.09452052068964768,0.09452052068964768
beta-lactam antibiotic catabolic process,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,1.1712836898213173,0.17189201124412806,1.1712836898213173,3.5352845838562095,1.1712836898213173,1.1712836898213173,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806
beta-lactamase activity,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806,1.1712836898213173,0.17189201124412806,1.1712836898213173,3.5352845838562095,1.1712836898213173,1.1712836898213173,0.17189201124412806,0.17189201124412806,0.17189201124412806,0.17189201124412806
biotin biosynthetic process,0.15799564759578086,0.15799564759578086,0.15799564759578086,0.15799564759578086,0.15799564759578086,0.15799564759578086,0.15799564759578086,0.15799564759578086,0.15799564759578086,0.15799564759578086,0.15799564759578086,0.15799564759578086,0.15799564759578086,0.5593139889291056,0.5593139889291056,0.5593139889291056,0.15799564759578086,2.6005252588203867,2.6005252588203867,0.15799564759578086,0.15799564759578086,0.15799564759578086,1.3514988998652842,0.5593139889291056,0.15799564759578086,0.15799564759578086
branched-chain amino acid biosynthetic process,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,1.6529204029135842,0.16504315209945464,0.16504315209945464,0.16504315209945464,1.6529204029135842,0.16504315209945464,0.16504315209945464,0.16504315209945464,1.6529204029135842,1.6529204029135842,1.6529204029135842,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464
cAMP biosynthetic process,0.08625226967776169,0.08625226967776169,0.08625226967776169,0.08625226967776169,0.08625226967776169,0.08625226967776169,0.08625226967776169,0.08625226967776169,0.08625226967776169,0.08625226967776169,0.9743128912249788,0.36256700892612564,0.9743128912249788,0.9743128912249788,0.9743128912249788,0.9743128912249788,0.36256700892612564,0.9743128912249788,0.9743128912249788,0.36256700892612564,0.9743128912249788,0.9743128912249788,0.36256700892612564,0.08625226967776169,0.08625226967776169,0.08625226967776169
cAMP catabolic process,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.8647024555726248,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,2.3260079341449793,2.3260079341449793,2.3260079341449793,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565
cadmium ion binding,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,2.4798128377361532,2.4798128377361532,2.4798128377361532,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641
calcium ion binding,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,2.4798128377361532,2.4798128377361532,2.4798128377361532,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641
calcium-transporting ATPase activity,0.16504315209945464,0.16504315209945464,1.6529204029135842,1.6529204029135842,1.6529204029135842,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,0.16504315209945464,1.6529204029135842,0.16504315209945464,0.16504315209945464,0.16504315209945464,1.6529204029135842,0.16504315209945464,0.16504315209945464,0.16504315209945464
capsule,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993,1.4668113966880036,4.458990882530029,1.4668113966880036,0.20075227498967993,0.20075227498967993,0.20075227498967993,0.20075227498967993
carbohydrate kinase activity,0.14017642584493153,0.14017642584493153,1.274909072477854,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,1.274909072477854,1.274909072477854,0.14017642584493153,1.274909072477854,1.274909072477854,1.274909072477854,1.274909072477854
carbohydrate phosphorylation,0.14017642584493153,0.14017642584493153,1.274909072477854,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,1.274909072477854,1.274909072477854,0.14017642584493153,1.274909072477854,1.274909072477854,1.274909072477854,1.274909072477854
carbon fixation,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.6080968018401177,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.6080968018401177,1.443726359203815,2.747048258972921,2.747048258972921,0.17665058000921444,0.17665058000921444,0.17665058000921444,0.17665058000921444
carbon monoxide binding,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,2.4798128377361532,0.1949176241328641,0.1949176241328641,0.1949176241328641,2.4798128377361532,0.1949176241328641,0.1949176241328641,0.1949176241328641,2.4798128377361532,0.1949176241328641,0.1949176241328641,0.1949176241328641
carbonate dehydratase activity,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,3.46743014405888,0.21364748390913055,3.46743014405888,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055
carboxylic ester hydrolase activity,0.1765670845086962,0.1765670845086962,0.1765670845086962,0.1765670845086962,0.1765670845086962,0.1765670845086962,0.1765670845086962,0.1765670845086962,0.5537704098619576,0.1765670845086962,0.1765670845086962,0.5537704098619576,0.1765670845086962,0.1765670845086962,0.1765670845086962,0.1765670845086962,0.1765670845086962,0.1765670845086962,0.1765670845086962,2.345825827777464,2.345825827777464,2.345825827777464,0.1765670845086962,0.1765670845086962,0.1765670845086962,0.1765670845086962
catabolic process,0.023695681930237824,0.5593139889291056,0.5593139889291056,0.5593139889291056,0.5593139889291056,0.5593139889291056,0.5593139889291056,0.5593139889291056,0.023695681930237824,0.023695681930237824,0.5593139889291056,0.5593139889291056,0.5593139889291056,0.5593139889291056,0.5593139889291056,0.5593139889291056,0.023695681930237824,0.5593139889291056,0.023695681930237824,0.5593139889291056,0.023695681930237824,0.023695681930237824,0.5593139889291056,0.5593139889291056,0.5593139889291056,0.5593139889291056
catalytic activity,0.08723662885751708,0.08723662885751708,0.839332975843941,0.839332975843941,0.839332975843941,0.839332975843941,0.839332975843941,0.839332975843941,0.08723662885751708,0.08723662885751708,0.839332975843941,0.08723662885751708,0.839332975843941,0.839332975843941,0.08723662885751708,0.08723662885751708,0.08723662885751708,0.08723662885751708,0.08723662885751708,0.839332975843941,0.839332975843941,0.839332975843941,0.08723662885751708,0.08723662885751708,0.08723662885751708,0.08723662885751708
cell division,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,1.9692550673835059,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284,1.9692550673835059,1.9692550673835059,1.9692550673835059,0.17909564722265284,0.17909564722265284,0.17909564722265284,0.17909564722265284
cell envelope Sec protein transport complex,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,2.4798128377361532,2.4798128377361532,2.4798128377361532,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641
cell outer-membrane,0.05658286690013256,0.05658286690013256,0.5705356744481345,0.5705356744481345,0.5705356744481345,0.5705356744481345,0.5705356744481345,0.5705356744481345,0.05658286690013256,0.05658286690013256,0.5705356744481345,0.05658286690013256,0.5705356744481345,0.5705356744481345,0.5705356744481345,0.5705356744481345,0.05658286690013256,0.05658286690013256,0.5705356744481345,0.05658286690013256,0.05658286690013256,0.05658286690013256,0.5705356744481345,0.5705356744481345,0.5705356744481345,2.0828010804890997
cell pole,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641,2.4798128377361532,2.4798128377361532,2.4798128377361532,0.1949176241328641,0.1949176241328641,0.1949176241328641,0.1949176241328641
cell redox homeostasis,0.14238779828568868,0.14238779828568868,0.14238779828568868,0.14238779828568868,0.14238779828568868,0.14238779828568868,0.14238779828568868,0.14238779828568868,0.8093184580131879,0.14238779828568868,0.3821711917825239,0.8093184580131879,0.3821711917825239,0.14238779828568868,0.14238779828568868,0.14238779828568868,0.14238779828568868,0.3821711917825239,0.3821711917825239,2.3487720765540128,2.3487720765540128,1.4580866757033257,0.14238779828568868,0.14238779828568868,0.14238779828568868,0.14238779828568868
cell surface,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.5757159588633188,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576,2.40918614136866,2.40918614136866,2.40918614136866,0.18561245355398576,0.18561245355398576,0.18561245355398576,0.18561245355398576
cell wall,0.05978055739657504,0.11073752401396852,0.21970390779472992,0.22376655413316296,0.232051629605264,0.16822004710729405,0.16491410501668935,0.1784273636595109,0.5299044863350899,0.09460658805321169,0.1927257718504164,0.5447997789585282,0.17497632121212275,0.18547702169139135,0.25371147623185164,0.16491410501668935,0.18547702169139135,0.21970390779472992,0.232051629605264,2.297457819540273,2.464993335272405,2.0674415875855368,0.2001763808356271,0.21970390779472992,0.20397823843761323,0.2001763808356271
cell wall macromolecule biosynthetic process,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.6202412734897015,0.11904360608361436,0.6202412734897015,0.6202412734897015,0.6202412734897015,0.11904360608361436,0.11904360608361436,0.6202412734897015,1.7708962342014274,1.7708962342014274,1.7708962342014274,0.6202412734897015,0.6202412734897015,0.11904360608361436,0.11904360608361436
cell wall organization,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.8647024555726248,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565,2.3260079341449793,2.3260079341449793,2.3260079341449793,0.18256121972096565,0.18256121972096565,0.18256121972096565,0.18256121972096565
cell wall polysaccharide biosynthetic process,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153,1.274909072477854,0.14017642584493153,0.14017642584493153,1.274909072477854,1.274909072477854,0.14017642584493153,0.14017642584493153,1.274909072477854,1.274909072477854,1.274909072477854,1.274909072477854,0.14017642584493153,0.14017642584493153,0.14017642584493153,0.14017642584493153
cellular ironhomeostasis,0.0170732672619409,0.3010299956639812,0.0170732672619409,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,1.4139763400659229,1.4139763400659229,0.3010299956639812,1.4139763400659229,1.4139763400659229,0.3010299956639812,0.3010299956639812,0.0170732672619409,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.0170732672619409
cellular respiration,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,0.12880429546398012,1.1508079191734208,1.1508079191734208,1.1508079191734208,0.12880429546398012,1.1508079191734208,1.1508079191734208,1.1508079191734208,1.1508079191734208,1.1508079191734208,0.12880429546398012
cellular response to DNA damage stimulus,0.13615768285932076,0.13615768285932076,0.13615768285932076,0.5700438125388446,0.5700438125388446,0.13615768285932076,0.13615768285932076,0.13615768285932076,0.5700438125388446,0.13615768285932076,0.13615768285932076,0.5700438125388446,0.13615768285932076,0.13615768285932076,0.13615768285932076,0.13615768285932076,0.13615768285932076,0.13615768285932076,0.13615768285932076,0.5700438125388446,1.4891993340209901,1.4891993340209901,0.13615768285932076,0.5700438125388446,0.13615768285932076,2.981104284887202
cellular response to acidic pH,0.1269593918040955,0.1269593918040955,1.4456174357501475,0.5455310104115138,1.4456174357501475,1.4456174357501475,1.4456174357501475,0.5455310104115138,0.1269593918040955,0.1269593918040955,1.4456174357501475,0.1269593918040955,0.5455310104115138,0.1269593918040955,0.1269593918040955,0.1269593918040955,0.1269593918040955,0.1269593918040955,0.1269593918040955,0.1269593918040955,0.1269593918040955,0.1269593918040955,0.1269593918040955,0.1269593918040955,0.1269593918040955,0.5455310104115138
cellular response to decreased oxygen levels,0.16822614124042956,0.16822614124042956,0.16822614124042956,0.16822614124042956,0.16822614124042956,0.16822614124042956,0.16822614124042956,0.16822614124042956,1.8782347757042026,0.16822614124042956,0.16822614124042956,0.7209148247986572,0.16822614124042956,0.16822614124042956,0.16822614124042956,0.16822614124042956,0.16822614124042956,0.16822614124042956,0.16822614124042956,1.8782347757042026,1.8782347757042026,1.8782347757042026,0.16822614124042956,0.16822614124042956,0.16822614124042956,0.16822614124042956
cellular response to heat,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055,3.46743014405888,3.46743014405888,0.21364748390913055,0.21364748390913055,0.21364748390913055,0.21364748390913055
cellular response to hypoxia,0.11904360608361436,0.6202412734897015,0.6202412734897015,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.6202412734897015,0.6202412734897015,0.11904360608361436,0.6202412734897015,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.6202412734897015,0.11904360608361436,0.6202412734897015,1.7708962342014274,1.7708962342014274,1.7708962342014274,0.11904360608361436,0.11904360608361436,0.11904360608361436,0.11904360608361436
